_id,medicine_name,alternative_match_key,brand,brand_normalized,brand_strictness,category_tags[0],category_tags[1],category_tags[2],category_tags[3],category_tags[4],category_tags[5],category_tags[6],category_tags[7],category_tags[8],category_tags[9],category_tags[10],category_tags[11],category_tags[12],category_tags[13],category_tags[14],category_tags[15],category_tags[16],composition,created_at,dosage,dosage_unit,dosage_value,enrichment_model,enrichment_prompt_type,enrichment_prompt_version,enrichment_source,evital_enriched,evital_medicine_id,form,form_group,formulation_modifier,identifier_type,is_active,item_category,item_type,last_enriched_at,llm_enriched,manually_reviewed,manufacturer,normalized_composition,pack_size.pack_size_raw,pack_size.pack_size_value,pack_size.pack_size_unit,pack_size.packing_type,pack_size.packing_size_description,pack_size.sellable_unit,pack_size.units_per_sellable,pack_size.sellable_unit_type,primary_benefit,primary_category_id,schedule,search_aliases[0],search_aliases[1],search_aliases[2],search_aliases[3],search_aliases[4],search_aliases[5],search_aliases[6],search_aliases[7],search_aliases[8],search_aliases[9],search_aliases[10],search_aliases[11],search_aliases[12],search_aliases[13],search_aliases[14],search_aliases[15],search_aliases[16],search_aliases[17],variant,brand_token_count,brand_tokens[0],brand_tokens[1],brand_tokens[2],brand_tokens[3],brand_tokens[4],brand_tokens[5],brand_tokens[6],brand_tokens[7],brand_tokens[8],brand_tokens[9],brand_tokens[10],brand_tokens[11],brand_tokens[12],last_evital_enriched_at,sale_discount,_phantom_deactivated_job_id,updated_at,composition_salts[0],composition_salts[1],composition_salts[2],composition_salts[3],composition_salts[4],composition_salts[5],composition_salts[6],composition_salts[7],composition_salts[8],composition_salts[9],composition_salts[10],composition_salts[11],composition_salts[12],composition_salts[13],composition_salts[14],composition_salts[15],composition_salts[16],composition_salts[17],composition_salts[18],composition_salts[19],composition_salts[20],composition_salts[21],composition_salts[22],composition_salts[23],composition_salts[24],composition_salts[25],composition_salts[26],composition_salts[27],composition_salts[28],composition_salts[29],composition_salts[30],composition_salts[31],composition_salts[32],composition_salts[33],composition_salts[34],composition_salts[35],composition_salts[36],composition_salts[37],composition_salts[38],composition_salts[39],composition_salts[40],composition_salts[41],composition_salts[42],composition_salts[43],composition_salts[44],composition_salts[45],composition_salts[46],composition_salts[47],composition_salts[48],composition_salts[49],dosage_components[0].value,dosage_components[1].value,dosage_components[2].value,dosage_components[3].value,dosage_components[4].value,dosage_components[5].value,dosage_components[6].value,dosage_components[7].value,dosage_components[8].value,dosage_components[9].value,dosage_components[10].value,dosage_components[11].value,dosage_components[12].value,dosage_components[13].value,dosage_components[14].value,dosage_components[15].value,dosage_components[16].value,dosage_components[17].value,dosage_components[18].value,dosage_components[19].value,dosage_components[20].value,dosage_components[21].value,dosage_components[22].value,dosage_components[23].value,dosage_components[24].value,dosage_components[25].value,dosage_components[26].value,dosage_components[27].value,dosage_components[28].value,dosage_components[29].value,dosage_components[30].value,dosage_components[31].value,dosage_components[32].value,dosage_components[33].value,dosage_components[34].value,dosage_components[35].value,dosage_components[36].value,dosage_components[37].value,dosage_components[38].value,dosage_components[39].value,dosage_components[40].value,dosage_components[41].value,dosage_components[42].value,dosage_components[43].value,dosage_components[44].value,dosage_components[45].value,dosage_components[46].value,dosage_components[47].value,dosage_components[48].value,dosage_components[49].value,dosage_components[50].value,dosage_components[0].unit,dosage_components[1].unit,dosage_components[2].unit,dosage_components[3].unit,dosage_components[4].unit,dosage_components[5].unit,dosage_components[6].unit,dosage_components[7].unit,dosage_components[8].unit,dosage_components[9].unit,dosage_components[10].unit,dosage_components[11].unit,dosage_components[12].unit,dosage_components[13].unit,dosage_components[14].unit,dosage_components[15].unit,dosage_components[16].unit,dosage_components[17].unit,dosage_components[18].unit,dosage_components[19].unit,dosage_components[20].unit,dosage_components[21].unit,dosage_components[22].unit,dosage_components[23].unit,dosage_components[24].unit,dosage_components[25].unit,dosage_components[26].unit,dosage_components[27].unit,dosage_components[28].unit,dosage_components[29].unit,dosage_components[30].unit,dosage_components[31].unit,dosage_components[32].unit,dosage_components[33].unit,dosage_components[34].unit,dosage_components[35].unit,dosage_components[36].unit,dosage_components[37].unit,dosage_components[38].unit,dosage_components[39].unit,dosage_components[40].unit,dosage_components[41].unit,dosage_components[42].unit,dosage_components[43].unit,dosage_components[44].unit,dosage_components[45].unit,dosage_components[46].unit,dosage_components[47].unit,dosage_components[48].unit,dosage_components[49].unit,dosage_components[50].unit,dosage_pattern,dosage_pattern_with_units,composition_recovery_attempted_at,composition_recovery_job_id,composition_status,composition_indexed,composition_indexed_at,composition_indexed_reason,composition_recovery_at,composition_source,composition_source_confidence,composition_source_job_id,composition_source_urls[0],composition_source_urls[1],composition_source_urls[2],pack_size,manufacturer_name,mrp,price,pack_size_details,packing_size,size,packing,slug,sibling_origin,_sweep_job_id,_phantom_salvage_job_id,salt_content_id,_llm_refresh_at,_llm_refresh_job_id,composition_recovery_from_id
69bdb5408430176520811305,A To Z Amino Tablet,amino_acid_mineral_supplement,A To Z Amino,a to z amino,PREFERRED,amino acid supplement,multinutrient supplement,zinc,iron,folic acid,lycopene,nutrition supplement,general weakness,energy support,recovery support,supplement,vitamin mineral amino acid,,,,,,Zinc (12mg) + Lycopene (1mg) + Copper (1.35mg) + Iron (17mg) + L-Glutamic Acid (61.8mg) + L-Leucine (23.8mg) + L-Arginine (23.5mg) + L-Phenylalanine (16mg) + L-Isoleucine (14.6mg) + L-Valine (14mg) + L-Alanine (11.9mg) + L-Histidine (7.7mg) + Folic Acid (129mcg) + L-Methionine (40mg) + L-Threonine (11.3mg) + L-Tryptophan (5mg) + Sodium (0.7mg) + L-Cysteine (3.9mg) + L-lysine (25mg),2026-03-20T20:59:44.675525+00:00,,mg,1.35,gpt-5.4,nutra_ayur_homeo,2.0,evital+llm,true,TWJnc6TU850+n9l94Wjvew==,Tablet,C,,brand_name,true,nutraceuticals,nutraceutical,2026-03-20T20:59:44.675458+00:00,true,false,Alkem Laboratories Ltd,copper 1.35mg + folic acid 129mcg + iron 17mg + l-arginine 23.5mg + l-cysteine 3.9mg + l-glutamic acid 61.8mg + l-histidine 7.7mg + l-isoleucine 14.6mg + l-leucine 23.8mg + l-lysine 25mg + l-methionine 40mg + l-phenylalanine 16mg + l-threonine 11.3mg + l-tryptophan 5mg + l-valine 14mg + lycopene 1mg + zinc 12mg,15 Tablet,15,tablet,strip,1 Strip of  15 Tablet,strip,15,countable,nutritional supplement,847,OTC,atoz amino,a to z amino alkem,a to z amino,alkem a to z amino,atozamino,a to z amino tablet,a to z amino tabs,atoz amino tablet,,,,,,,,,,,,4,a,to,z,amino,,,,,,,,,,,,,2026-05-05T18:49:43.485052+00:00,copper,folic acid,iron,l-arginine,l-cysteine,l-glutamic acid,l-histidine,l-isoleucine,l-leucine,l-lysine,l-methionine,l-phenylalanine,l-threonine,l-tryptophan,l-valine,lycopene,zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,129,17,23.5,3.9,61.8,7.7,14.6,23.8,25,40,16,11.3,5,14,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,mcg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35/129/17/23.5/3.9/61.8/7.7/14.6/23.8/25/40/16/11.3/5/14/1/12,1.35mg+129mcg+17mg+23.5mg+3.9mg+61.8mg+7.7mg+14.6mg+23.8mg+25mg+40mg+16mg+11.3mg+5mg+14mg+1mg+12mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf46843017652081130d,A To Z NS Plus Tablet,,A To Z NS Plus,a to z ns plus,,multivitamin,multimineral,nutritional supplement,vitamin supplement,mineral supplement,general weakness,immunity support,fatigue,weakness,daily nutrition,,,,,,,,,2026-03-24T16:43:50.801763+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,Tablet,C,Plus,brand_name,false,otc,medicine,2026-03-24T16:43:50.801718+00:00,true,false,,,,,,,,,,,nutritional supplementation,,OTC,a to z ns+,atoz ns+,atoz plus,a to z ns plus,a to z plus,atoznsplus,a-to-z ns plus,a to z ns plus tablet,atoz ns plus,,,,,,,,,,,5,a,to,z,ns,plus,,,,,,,,,,,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf4b8430176520811311,A To Z Woman Softgel Capsule,,A To Z Woman,a to z woman,,multivitamin,multimineral,women's health supplement,nutritional supplement,vitamins,minerals,general weakness,fatigue,immunity,wellness,,,,,,,,,2026-03-24T16:43:55.335668+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,Softgel,C,,brand_name,false,otc,medicine,2026-03-27T08:58:38.873215+00:00,true,false,,,,,,,,,,,women's nutritional supplementation,,OTC,atozwomansoftgel,a to z woman,atoz woman,atozwoman,a to z woman softgel,atoz woman softgel,a to z woman capsule,a-to-z woman,,,,,,,,,,,,4,a,to,z,woman,,,,,,,,,,2026-03-26T20:33:52.584846+00:00,20,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf508430176520811317,Ab Phylline Capsule,acebrophylline 100mg,Ab Phylline,ab phylline,,acebrophylline,bronchodilator,mucolytic,respiratory medicine,asthma,copd,wheezing,breathing problem,chest congestion,cough with phlegm,saans ki takleef,balgam wali khansi,,,,,,Acebrophylline (100mg),2026-03-24T16:44:00.709921+00:00,100mg,mg,100,gpt-5.4,allopathic,2.0,evital+llm,true,vm7sTktuSWybST7ku8MlJQ==,Capsule,C,,brand_name,true,drug,medicine,2026-03-24T16:44:00.709879+00:00,true,false,Sun Pharmaceutical Industries Ltd,acebrophylline 100mg,15 Capsules,15,capsules,strip,1 Strip of  15 Capsules,strip,15,countable,asthma and breathing relief,819,H,abphylline100,ab phylline,ab phylline 100,ab phylline capsule,abphylline capsule,ab phylline 100mg,abphylline,,,,,,,,,,,,,2,ab,phylline,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,acebrophylline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf55843017652081131b,Abel 40 Tablet,azilsartan medoxomil 40mg,Abel,abel,,azilsartan medoxomil,antihypertensive,arb,blood pressure,bp,bp ki goli,hypertension,high bp,high blood pressure,cardiovascular,,,,,,,,Azilsartan Medoxomil (40mg),2026-03-24T16:44:05.638042+00:00,40mg,mg,40,gpt-5.4,allopathic,2.0,evital+llm,true,/MTb4PmJTN5i9h1SSTUl4w==,Tablet,C,,brand_name,true,drug,medicine,2026-03-24T16:44:05.637991+00:00,true,false,Lupin Ltd,azilsartan medoxomil 40mg,10 Tablet,10,tablet,strip,1 Strip of  10 Tablet,strip,10,countable,blood pressure control,819,H,abel40,abel tablet,abel 40,abel 40mg,abel 40 tablet,abel,abel tab,,,,,,,,,,,,,1,abel,,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,azilsartan medoxomil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf55843017652081131c,Abaxis 5 Tablet,apixaban 5mg,Abaxis,abaxis,,apixaban,anticoagulant,blood thinner,dvt,pulmonary embolism,stroke prevention,clot prevention,heart stroke risk,af,atrial fibrillation,khoon patla karne ki dawai,blood clot,,,,,,Apixaban (5mg),2026-03-24T16:44:05.983139+00:00,5mg,mg,5,gpt-5.4,allopathic,2.0,evital+llm,true,kuToHXnc6o9V7Fsp5NvlUA==,Tablet,C,,brand_name,true,drug,medicine,2026-03-24T16:44:05.983095+00:00,true,false,Intas Pharmaceuticals Ltd,apixaban 5mg,30 Tablet,30,tablet,bottle,1 Bottle of  30 Tablet,strip,30,countable,blood clot prevention,819,H,abaxis5,abaxis tablet,abaxis 5,abaxis tab,abaxis,abaxis 5 mg,abaxis 5mg,,,,,,,,,,,,,1,abaxis,,,,,,,,,,,,,,,,2026-05-06T08:25:10.610353+00:00,apixaban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf638430176520811328,Abocal 500 Tablet,calcium 500mg + vitamin d3 500iu,Abocal,abocal,,calcium,vitamin d3,cholecalciferol,calcium supplement,bone health,vitamin supplement,calcium deficiency,vitamin d deficiency,osteoporosis,weak bones,haddi ki dawai,supplement,,,,,,Calcium (500mg) + Vitamin D3 (500IU),2026-03-24T16:44:19.011102+00:00,500mg/500IU,mg/,500,gpt-5.4,allopathic,2.0,evital+llm,true,k3oscdKG0rv9wseptc7cgg==,Tablet,C,,brand_name,true,drug,medicine,2026-03-24T16:44:19.011030+00:00,true,false,Abbott Healthcare Pvt Ltd,calcium 500mg + vitamin d3 500iu,15 Tablet,15,tablet,strip,1 Strip of  15 Tablet,strip,15,countable,bone health and calcium supplementation,819,H,abocal,abocal tablet,abocal d3,abocal 500,abocal tab,abocal 500mg/500iu,abocal calcium,abocal500,,,,,,,,,,,,1,abocal,,,,,,,,,,,,,,,,2026-05-05T19:46:21.101167+00:00,calcium,vitamin d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mg,iu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500/500,500mg+500iu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf6f8430176520811334,Absorbent Sterile Gauze Swab (5cmx5cmx12ply),,Absorbent Sterile Gauze Swab,absorbent sterile gauze swab,,gauze swab,sterile dressing,wound care,dressing material,first aid,absorbent gauze,bandage dressing,surgical dressing,,,,,,,,,,,2026-03-24T16:44:31.517329+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,,brand_name,false,otc,medicine,2026-03-27T08:58:44.945055+00:00,true,false,,,,,,,,,,,wound dressing and cleaning,,OTC,gauze pad,sterile gauze,absorbentsterilegauzeswab,sterile gauze swab,absorbent sterile gauze swab,absorbent gauze swab,gauze swab,,,,,,,,,,,,,4,absorbent,sterile,gauze,swab,,,,,,,,,,2026-03-26T20:33:54.051238+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf728430176520811337,Abzorb Dusting Powder,,Abzorb,abzorb,,antifungal,dusting powder,fungal infection,itching,skin infection,prickly heat,ghamori,ringworm,jock itch,athlete's foot,,,,,,,,,2026-03-24T16:44:34.143839+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,g3oKG5+3dS8FKVWVugW7lA==,Powder,B,,brand_name,true,otc,medicine,2026-03-27T08:58:50.466679+00:00,true,false,Sun Pharmaceutical Industries Ltd,,,,,,,,,,fungal skin infection relief,,OTC,abzorbdusting,abzorb,abzorbpowder,abzorb pwd,abzorbdustingpowder,abzorb dusting,abzorb dusting powder,abzorb powder,,,,,,,,,,,,1,abzorb,,,,,,,,,,,,,2026-03-26T20:33:55.051208+00:00,20,,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75 Gm,,160,,,,,,abzorb-dusting-powder-M005VUJ,,,e74f4251,,,,
69c2bf74843017652081133a,Accu Chek Active Blood Glucose Test Strips,,Accu Chek Active,accu chek active,,blood glucose test strips,glucometer strips,diabetes monitoring,blood sugar monitoring,sugar test strips,glucose monitoring,diabetes care,sugar check,home glucose testing,diabetic supplies,,,,,,,,,2026-03-24T16:44:36.730746+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,,brand_name,false,otc,medicine,2026-03-27T08:58:57.090225+00:00,true,false,,,,,,,,,,,blood sugar monitoring,,OTC,accu chek active strips,active strips,accuchekactive,accu-chek active,accu chek active,accu chek strips,accuchek active,accuchek strips,accuchek active strips,,,,,,,,,,,3,accu,chek,active,,,,,,,,,,,2026-03-26T20:33:56.063937+00:00,10,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf78843017652081133d,Accu Chek Instant Glucometer Kit,,Accu Chek Instant,accu chek instant,,glucometer,blood glucose monitor,blood sugar monitor,diabetes care,sugar testing machine,glucose testing,home sugar test,diabetes device,sugar check,diabetic monitoring,,,,,,,,,2026-03-24T16:44:40.338186+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,,brand_name,false,otc,medicine,2026-03-27T08:59:02.502939+00:00,true,false,,,,,,,,,,,blood sugar monitoring,,OTC,accu chek instant glucometer kit,accuchek instant glucometer,accuchekinstant,accuchek instant,accu chek instant,accu chek instant kit,accuchek instant kit,accu chek instant glucometer,accu-chek instant,,,,,,,,,,,3,accu,chek,instant,,,,,,,,,,,2026-03-26T20:33:57.568119+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf7c8430176520811342,Accusure Automatic Digital Blood Pressure Monitor (AS 9),,Accusure Automatic Digital Blood Pressure Monitor,accusure automatic digital blood pressure monitor,,blood pressure monitor,bp monitor,digital bp monitor,automatic bp monitor,bp machine,blood pressure machine,home monitoring,health device,bp check,hypertension monitoring,,,,,,,,,2026-03-24T16:44:44.506487+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,,brand_name,false,otc,medicine,2026-03-27T08:59:08.143062+00:00,true,false,Accusure,,,,,,,,,,blood pressure monitoring,,OTC,accusure as 9,accusure blood pressure monitor,accusure bp monitor,accusureautomaticdigitalbloodpressuremonitor,as 9 bp monitor,accusure as9,automatic bp monitor accusure,accusure automatic digital blood pressure monitor,accusure digital bp monitor,,,,,,,,,,,6,accusure,automatic,digital,blood,pressure,monitor,,,,,,,,2026-03-26T20:33:59.038435+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf7f8430176520811346,AccuSure Elastic Crepe Bandage (10cm X 4mtr),,AccuSure Elastic Crepe Bandage,accusure elastic crepe bandage,,crepe bandage,elastic bandage,bandage,support bandage,compression bandage,sprain support,strain support,joint support,first aid,ortho support,,,,,,,,,2026-03-24T16:44:47.768272+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,,brand_name,false,otc,medicine,2026-03-27T08:59:14.669659+00:00,true,false,,,,,,,,,,,support for sprain and strain,,OTC,accusure-elastic-crepe-bandage,accu sure crepe bandage,accusure crepe bandage,accusure elastic bandage,accusure elastic crepe bandage,accusureelasticcrepebandage,accusurecrepebandage,elastic crepe bandage,accusure bandage,,,,,,,,,,,4,accusure,elastic,crepe,bandage,,,,,,,,,,2026-03-26T20:34:00.538032+00:00,20,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf82843017652081134a,Accusure Non Contact Thermometer,,Accusure Non Contact Thermometer,accusure non contact thermometer,,thermometer,non contact thermometer,infrared thermometer,temperature monitor,fever check,body temperature,bukhar check,digital thermometer,,,,,,,,,,,2026-03-24T16:44:50.593798+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,,brand_name,false,otc,medicine,2026-03-27T08:59:19.695074+00:00,true,false,,,,,,,,,,,body temperature monitoring,,OTC,accusurenoncontactthermometer,accusure infrared thermometer,accusure temp gun,accusure non contact thermometer,accusurethermometer,accusure thermometer,accusure non contact,accusure noncontact thermometer,,,,,,,,,,,,4,accusure,non,contact,thermometer,,,,,,,,,,2026-03-26T20:34:01.535480+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf84843017652081134c,AccuSure SL Nebulizer,,AccuSure SL,accusure sl,,nebulizer,respiratory device,inhalation device,breathing support,asthma support,copd support,wheezing,nebulisation,steam inhalation,lung care,,,,,,,,,2026-03-24T16:44:52.751029+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,SL,brand_name,false,otc,medicine,2026-03-27T08:59:25.411434+00:00,true,false,,,,,,,,,,,nebulization for breathing support,,OTC,accu sure,accusure sl,accusure sl nebulizer,accusuresl,accusure,accu-sure sl,accu-sure,accu sure sl,,,,,,,,,,,,2,accusure,sl,,,,,,,,,,,,2026-03-26T20:34:02.549624+00:00,0,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf86843017652081134d,Accusure Simple Blood Glucose Monitor,,Accusure Simple,accusure simple,,blood glucose monitor,glucometer,blood sugar monitor,diabetes care,sugar testing,glucose testing,home monitoring,diabetic device,sugar check machine,diabetes monitor,,,,,,,,,2026-03-24T16:44:54.084881+00:00,,,,gpt-5.4,allopathic,2.0,llm_only,false,,,J,Simple,brand_name,false,otc,medicine,2026-03-27T08:59:30.916976+00:00,true,false,,,,,,,,,,,blood sugar monitoring,,OTC,accu sure simple,accusuresimple,accusure sugar monitor,simple accusure,accusure simple blood glucose monitor,accusure monitor,accusure glucometer,accusure simple,,,,,,,,,,,,2,accusure,simple,,,,,,,,,,,,2026-03-26T20:34:03.551077+00:00,20,e74f4251,2026-05-07T03:47:09.730126+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c2bf86843017652081134e,AccuSure Simple Blood Glucose Test Strip,,Accusure Simple,accusure simple,,glucometer,blood glucose monitor,blood sugar monitor,diabetes care,sugar testing machine,glucose testing device,home sugar check,diabetic monitoring,sugar machine,blood sugar testing,,,,,,,,,2026-05-12T14:46:24.113671+00:00,,,,gpt-5.4,allopathic,2.0,evital+llm,true,QKtcKkUKU9PxRSFjMi/mng==,,J,Simple,brand_name,true,otc,medicine,2026-04-29T08:30:42.202951+00:00,true,false,Microgene Diagnostic Systems (P) Ltd,,,,,,,,,,blood sugar monitoring,845,,accusure,accusure simple,accusure simple glucometer,accusure simple blood glucose monitor,accusure simple glucose monitor,accu sure simple,accusuresimple,accu sure,,,,,,,,,,,,2,accusure,simple,,,,,,,,,,,,2026-04-29T08:24:18.767239+00:00,20,,2026-05-12T14:46:24.113671+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-11T12:31:48.902033+00:00,312bf587,no_evital_siblings,false,2026-05-12T12:12:52.349888+00:00,device_or_surgical,,,,,,,,50 Piece,Microgene Diagnostic Systems (P) Ltd,1150,1150,,1 Box of  50 Piece,1,Box,accusure-simple-blood-glucose-test-strip-M005S2B,track2_sibling_sweep,4e2beb20,,,,,
